PRIMARY_SAMPLE_UNIT,YEAR,MONTH,DAY,REGION,SUB_REGION,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,percentCover_HardCoral,percentCvr_HydroCoral,percentCvr_CCA,percentCvr_Substrate,percentCvr_Sponges,percentCvr_MacroAlgae,percentCvr_SoftCorals,percentCvr_Seagrasses,percentCvr_TurfAlgae,parrotfish_Density,parrotfish_Biomass_kg_transect,parrotfish_Biomass_kg_ha,HardCoral_G,HydroCoral_G,CCA_G,Macrobioerosion_G,Microbioerosion_G,Diadema_G,Parrotfish_G,GrossProduction_G,GrossErosion_G,NetProduction_G,ReefAccretionPotential
2171,2018,8,20,DRTO,Tortugas,24.7109,-82.84072,4.876799844,2,0,1,16,2,58,6,0,10,1328.125,0.350449893,19.79942899,0.11394475,0,0.002404027,0,-0.240402681,-0.003031919,-0.057835768,0.116348776,-0.301270368,-0.184921591,-0.170725745
2172,2018,8,27,DRTO,Tortugas,24.57586,-82.90272,15.6971995,11,0,0,1,8,58,10,0,2,1974.431818,0.443954007,25.08214731,0.859507671,0,0,0,-0.22610261,0,-0.069843652,0.859507671,-0.295946263,0.563561408,0.520298581
2173,2018,8,26,DRTO,Tortugas,24.57588,-82.9232,10.97279965,3,0,5,29,6,40,5,0,9,184.6590909,0.194358302,10.98069504,1.522383503,0,0.012006835,-0.002421378,-0.170497063,-0.003031919,-0.079897425,1.534390338,-0.255847785,1.278542554,1.180392886
2175,2018,8,26,DRTO,Tortugas,24.560667,-82.915026,12.80159959,3,1,4,4,12,48,11,0,13,1022.727273,0.38085287,21.51711132,0.194739616,0.010749388,0.0096,0,-0.24,0,-0.047300337,0.215089004,-0.287300337,-0.072211333,-0.066667897
2177,2018,8,26,DRTO,Tortugas,24.5668,-82.92746,12.19199961,1,2,0,10,20,36,26,0,1,1107.954545,0.478127975,27.01287993,0.067766953,0.021569421,0,0,-0.221525549,0,-0.308559876,0.089336374,-0.530085425,-0.440749051,-0.40691414
2178,2016,6,8,DRTO,Tortugas,24.62725,-82.82698,5.94359981,2,1,8,45,3,25,5,0,8,774.1477273,1.063016888,60.05745128,0.113887893,0.010762051,0.019222618,0,-0.16579508,-0.072766046,-0.50922508,0.143872562,-0.747786206,-0.603913644,-0.557553103
2179,2018,8,27,DRTO,Tortugas,24.57989,-82.90841,12.34439961,4,2,4,13,9,47,7,0,4,980.1136364,0.170087875,9.609484446,0.246226698,0.021582732,0.009637489,0,-0.224071625,0,-0.027016021,0.277446919,-0.251087646,0.026359273,0.024335755
2189,2018,8,27,DRTO,Tortugas,24.58264,-82.89167,10.05839968,4,0,2,14,7,29,17,0,13,1349.431818,0.776376666,43.86308848,0.24858961,0,0.004834409,0,-0.210296799,0,-0.420163119,0.253424019,-0.630459918,-0.377035899,-0.348092045
2191,2018,8,25,DRTO,Tortugas,24.73051,-82.79893,16.30679948,7,0,0,8,4,77,3,0,1,1321.022727,0.767842638,43.38094,0.370635944,0,0,0,-0.241248732,0,-0.235702818,0.370635944,-0.47695155,-0.106315606,-0.098154093
2192,2018,8,25,DRTO,Tortugas,24.72239,-82.7893,14.78279953,16,0,2,9,10,41,0,0,19,1434.659091,1.493846086,84.39808397,1.105800942,0,0.004803968,-0.001816501,-0.218580563,-0.003031919,-1.067420106,1.110604911,-1.290849088,-0.180244177,-0.166407402
2193,2016,6,8,DRTO,Tortugas,24.64112,-82.81892,5.94359981,3.03030303,1.01010101,0,4.04040404,9.090909091,22.22222222,21.21212121,0,37.37373737,838.0681818,0.42434574,23.9743356,0.181959,0.010904321,0,0,-0.228851624,-0.015159593,-0.200498308,0.192863321,-0.444509524,-0.251646203,-0.23232812
2193,2018,8,20,DRTO,Tortugas,24.72085,-82.81997,13.25879958,3,0,0,19,2,53,9,0,11,852.2727273,0.966250623,54.59043068,0.1634349,0,0,0,-0.204181164,0,-0.717988335,0.1634349,-0.922169498,-0.758734599,-0.700488943
2194,2018,8,25,DRTO,Tortugas,24.7317,-82.78209,22.25039929,7,0,0,38,4,48,1,0,0,568.1818182,0.279064146,15.76633593,0.398222889,0,0,0,-0.2328,0,-0.135429281,0.398222889,-0.368229281,0.029993608,0.027691094
2196,2018,8,25,DRTO,Tortugas,24.68704,-82.77881,4.876799844,6,0,1,1,0,29,5,0,58,198.8636364,0.01890261,1.067944084,0.300398679,0,0.002419212,0,-0.239502014,-0.003031919,0,0.302817891,-0.242533933,0.060283959,0.05565615
2200,2018,8,25,DRTO,Tortugas,24.70144,-82.77231,19.35479939,5,1,0,8,12,38,7,0,26,937.5,0.701346681,39.62410629,0.29315226,0.010749388,0,0,-0.228,-0.003031919,-0.249795049,0.303901648,-0.480826967,-0.176925319,-0.163343322
2201,2018,8,20,DRTO,Tortugas,24.71911,-82.83219,9.448799699,1,0,4,8,2,53,10,0,18,1193.181818,1.212325379,68.49295925,0.052716902,0,0.009609278,0,-0.221013404,-0.003031919,-0.942299713,0.06232618,-1.166345036,-1.104018856,-1.01926682
2205,2016,5,16,DRTO,Tortugas,24.62035,-82.92306,7.162799771,8,2,0,8,2,5,20,0,55,2337.755682,1.224136199,69.16023724,0.748298712,0.02198032,0,0,-0.245375679,0,-0.879284414,0.770279032,-1.124660093,-0.354381061,-0.327176348
2205,2018,8,25,DRTO,Tortugas,24.72535,-82.80071,16.15439948,3,0,9,12,5,58,1,0,5,1250,2.034833044,114.9623189,0.184064265,0,0.021726732,-0.00060855,-0.222095485,0,-1.699927096,0.205790997,-1.92263113,-1.716840133,-1.585043746
2206,2016,5,19,DRTO,Tortugas,24.62184,-82.90118,4.724399849,1,0,0,7,1,14,27,0,50,2329.545455,1.288974226,72.82340259,0.059268759,0,0,0,-0.228248254,-0.02122343,-0.549057453,0.059268759,-0.798529137,-0.739260378,-0.682509697
2206,2018,7,20,DRTO,Tortugas,24.59505,-82.91354,9.296399703,2,5,0,1,4,46,22,0,16,2244.318182,1.694378885,95.72762064,0.118912471,0.057773972,0,0,-0.257982189,0,-0.631874708,0.176686443,-0.889856897,-0.713170454,-0.658422614
2207,2016,5,17,DRTO,Tortugas,24.63338,-82.93345,7.619999756,1,0,4,15,2,64,2,0,12,1697.443182,1.18232463,66.79800167,0.058750757,0,0.009731329,0,-0.216522061,0,-0.381302395,0.068482085,-0.597824456,-0.529342371,-0.488706431
2209,2016,6,8,DRTO,Tortugas,24.6875,-82.88503,6.857999781,2,1,1,12,4,45,7,0,21,1633.522727,1.204878719,68.07224402,0.119949278,0.010765022,0.002403491,0,-0.213910665,0,-0.164927247,0.133117791,-0.378837912,-0.245720121,-0.226856964
2210,2016,5,19,DRTO,Tortugas,24.55088,-82.9284,16.45919947,3,3,3,4,10,49,2,0,24,781.25,0.271863471,15.35951816,0.178168889,0.032248164,0.0072,0,-0.2376,0,-0.005565693,0.217617053,-0.243165693,-0.025548639,-0.023587351
2211,2016,5,19,DRTO,Tortugas,24.56519,-82.94097,16.91639946,6,0,0,16,2,40,9,0,27,1406.25,0.655753211,37.048204,0.61884612,0,0,0,-0.206131498,0,-0.0798863,0.61884612,-0.286017798,0.332828323,0.307278145
2212,2016,5,15,DRTO,Tortugas,24.57709,-82.90421,11.58239963,0,0,1,24,4,48,17,0,6,1157.670455,0.65759524,37.15227347,0,0,0.002400857,0,-0.187266849,0,-0.460629778,0.002400857,-0.647896627,-0.64549577,-0.595943101
2212,2018,8,25,DRTO,Tortugas,24.70959,-82.78907,16.76399946,3,1,4,16,7,64,0,0,3,880.6818182,0.514072519,29.04364515,0.168191832,0.010761976,0.009611242,0,-0.235475433,0,-0.215128038,0.18856505,-0.45060347,-0.26203842,-0.241922559
2220,2016,5,17,DRTO,Tortugas,24.64482,-82.94013,12.80159959,6,0,1,13,2,46,5,0,27,980.1136364,0.771401948,43.58203094,0.418888644,0,0.002405405,0,-0.218891831,0,-0.33972667,0.421294049,-0.558618501,-0.137324452,-0.126782488
2222,2016,6,5,DRTO,Tortugas,24.69668786,-82.92490502,17.06879945,14,0,6,21,3,38,13,0,0,269.8863636,0.546142472,30.85550691,1.45207168,0,0.014405106,0,-0.192068083,0,-0.423094018,1.466476786,-0.615162101,0.851314685,0.785961949
2226,2016,5,18,DRTO,Tortugas,24.71857,-82.85067,12.19199961,7,1,1,19,7,43,3,0,14,731.5340909,1.748483185,98.78436076,0.409667236,0.010780595,0.002406968,0,-0.204592239,0,-1.212498395,0.422854798,-1.417090634,-0.994235836,-0.917911495
2226,2018,7,20,DRTO,Tortugas,24.58221,-82.97905,18.74519941,4,0,0,38,14,16,6,0,20,411.9318182,0.038897154,2.197579325,0.24161068,0,0,0,-0.144049073,-0.003031919,0,0.24161068,-0.147080992,0.094529688,0.087272943
2227,2018,7,12,DRTO,Tortugas,24.71707,-82.79037,11.27759964,0,2,2,1,7,38,8,0,36,838.0681818,2.021522052,114.2102854,0,0.021805115,0.004868396,0,-0.240985599,0,-0.699159781,0.026673511,-0.940145379,-0.913471868,-0.843347522
2229,2016,6,9,DRTO,Tortugas,24.57847,-82.97454,17.06879945,15,1,2,6,10,50,3,0,7,1214.488636,0.807229492,45.606186,0.990602136,0.011569382,0.005166158,0,-0.242809417,0,-0.166856103,1.007337676,-0.40966552,0.597672156,0.551790755
2231,2018,7,20,DRTO,Tortugas,24.59838,-82.95029,16.45919947,18,1,0,21,6,6,7,0,25,610.7954545,0.160560277,9.071202098,1.1425491,0.010751722,0,0,-0.240052106,-0.003031919,-0.001726554,1.153300822,-0.244810578,0.908490243,0.83874832
2236,2016,5,16,DRTO,Tortugas,24.65709,-82.86862,7.315199766,13,1,1,13,9,10,14,0,27,738.6363636,0.664434551,37.53867521,0.978734905,0.011307733,0.002524661,0,-0.214596167,-0.018191512,-0.411164313,0.992567298,-0.643951992,0.348615306,0.321853211
2237,2016,5,19,DRTO,Tortugas,24.546,-82.95488,19.20239939,1,1,0,17,10,43,5,0,20,928.0681818,0.635326137,35.89413206,0.023160599,0.010749388,0,-0.000605,-0.2064,0,-0.462765199,0.033909987,-0.669770199,-0.635860212,-0.587047234
2238,2016,5,19,DRTO,Tortugas,24.54199,-82.94307,21.48839932,7,0,0,0,11,44,6,0,32,1029.857955,1.191036199,67.29018073,0.570636845,0,0,0,-0.24,0,-0.978325781,0.570636845,-1.218325781,-0.647688936,-0.597967905
2238,2018,8,27,DRTO,Tortugas,24.63762,-82.8067,4.267199863,1,1,2,31,3,47,6,0,3,1136.363636,2.063128897,116.5609546,0.067673934,0.010769907,0.004809163,0,-0.185152758,-0.030319186,-0.118288515,0.083253004,-0.333760458,-0.250507455,-0.23127679
2246,2018,8,27,DRTO,Tortugas,24.63071,-82.81331,8.077199742,1,4,3,12,4,63,10,0,2,582.3863636,0.083543305,4.719960736,0.047811472,0.043022182,0.007204124,0,-0.218525106,-0.02122343,-0.001512411,0.098037779,-0.241260946,-0.143223168,-0.132228378
2249,2016,5,18,DRTO,Tortugas,24.68833,-82.84195,8.839199717,3,0,0,11,1,24,0,0,59,935.1704545,0.624029953,35.25592953,0.193847504,0,0,0,-0.224329075,0,-0.237865092,0.193847504,-0.462194168,-0.268346663,-0.247746538
2250,2016,5,16,DRTO,Tortugas,24.60877,-82.93293,10.97279965,24,2,0,0,4,17,9,0,44,1086.647727,0.509884587,28.80703883,1.896329469,0.024563698,0,0,-0.274215034,-0.018191512,-0.231124342,1.920893167,-0.523530888,1.397362279,1.290091196
2250,2018,8,26,DRTO,Tortugas,24.58439,-82.96993,12.95399959,1,1,0,12,2,54,10,0,17,994.3181818,0.338006405,19.09640707,0.064759806,0.010775584,0,0,-0.211803023,0,-0.004231412,0.07553539,-0.216034435,-0.140499044,-0.129713377
2251,2018,7,20,DRTO,Tortugas,24.58765,-82.96849,16.30679948,7,3,0,8,10,46,7,0,15,2144.886364,0.550610287,31.10792581,0.418764949,0.032352669,0,-0.000606961,-0.223923314,-0.006063837,-0.117765563,0.451117618,-0.348359675,0.102757943,0.094869541
2253,2016,5,17,DRTO,Tortugas,24.63216,-82.94773,19.04999939,17,0,0,31,14,10,0,0,28,1150.568182,0.370319161,20.92198651,1.048031507,0,0,0,-0.165615336,-0.003031919,-0.005807667,1.048031507,-0.174454922,0.873576585,0.806514873
2254,2016,5,16,DRTO,Tortugas,24.64221,-82.85604,10.36319967,18,4,0,10,30,9,7,0,20,1486.306818,0.774506952,43.7574549,1.173792337,0.045782157,0,0,-0.227433152,0,-0.234264885,1.219574494,-0.461698037,0.757876458,0.699696679
2254,2018,8,26,DRTO,Tortugas,24.568373,-82.947721,18.7451994,4,0,2,0,14,64,3,0,9,1292.613636,0.55637485,31.43360735,0.207020243,0,0.004820234,-0.004252853,-0.241011717,0,-0.093525522,0.211840478,-0.338790092,-0.126949614,-0.117204094
2255,2016,6,5,DRTO,Tortugas,24.66092882,-82.93717822,20.72639934,17,3,1,0,16,32,18,0,1,696.0227273,0.481459797,27.20111846,0.78098915,0.032296954,0.002403631,-0.003635492,-0.24036311,-0.006063837,-0.175248017,0.815689736,-0.425310456,0.39037928,0.360411097
2255,2018,8,24,DRTO,Tortugas,24.66476,-82.81311,7.467599761,5,0,0,14,0,69,11,0,1,1122.159091,0.116973078,6.608648501,0.355373816,0,0,0,-0.329709503,0,-0.001899947,0.355373816,-0.33160945,0.023764365,0.02194005
2256,2018,8,26,DRTO,Tortugas,24.58288,-82.93204,13.86839956,6,2,4,8,11,57,7,0,0,539.7727273,0.741995258,41.92063603,0.359679893,0.021732127,0.0097042,0,-0.237752893,0,-0.368825003,0.39111622,-0.606577896,-0.215461676,-0.198921365
2257,2016,5,16,DRTO,Tortugas,24.66716,-82.87287,6.2483998,6,1,1,11,7,32,25,0,16,1633.522727,2.22759551,125.8528537,0.711502196,0.010775112,0.002405743,0,-0.240574346,-0.015159593,-0.338857617,0.724683052,-0.594591556,0.130091497,0.120104784
2259,2018,8,26,DRTO,Tortugas,24.58351,-82.96638,12.4967996,4,3,0,3,6,59,22,0,1,1534.090909,1.991662192,112.5232877,0.213222279,0.032280706,0,0,-0.233034919,0,-0.069710503,0.245502985,-0.302745422,-0.057242437,-0.052848116
2260,2016,5,17,DRTO,Tortugas,24.61995,-82.96973,18.59279941,8,7,0,10,12,14,9,0,39,994.8863636,2.770902909,156.548187,0.405329086,0.077832175,0,0,-0.220942181,-0.003031919,-2.538444655,0.483161261,-2.762418754,-2.279257493,-2.104286103
2260,2018,8,27,DRTO,Tortugas,24.6201,-82.86237,14.78279953,35,0,3,0,5,33,12,0,1,1818.181818,0.496715012,28.06299503,2.419033308,0,0.007882093,0,-0.26273645,0,-0.048994934,2.426915402,-0.311731384,2.115184018,1.95280803
2261,2016,5,17,DRTO,Tortugas,24.62957,-82.96538,19.04999939,21,0,0,0,20,0,2,0,57,1335.170455,1.261320454,71.26104259,1.391483175,0,0,0,-0.247169364,-0.006063837,-0.943923724,1.391483175,-1.197156925,0.19432625,0.179408438
2262,2016,5,17,DRTO,Tortugas,24.64763,-82.95693,20.11679936,0,0,4,81,3,3,2,0,7,1120.568182,0.159274035,8.998533073,0,0,0.0096,0,-0.0528,0,-0.006087458,0.0096,-0.058887458,-0.049287458,-0.045503816
2262,2018,8,27,DRTO,Tortugas,24.64747,-82.83515,8.991599712,2,0,3,24,2,48,8,0,7,724.4318182,0.220080603,12.43393236,0.188799589,0,0.007205931,0,-0.208971996,-0.006063837,-0.008301113,0.19600552,-0.223336946,-0.027331426,-0.025233279
2264,2018,8,27,DRTO,Tortugas,24.61679,-82.86564,20.42159935,9,0,0,70,5,1,3,0,9,369.3181818,0.10315021,5.827695459,0.556868669,0,0,0,-0.072661056,-0.012127674,-0.002198691,0.556868669,-0.086987421,0.469881247,0.43380995
2266,2016,6,4,DRTO,Tortugas,24.61279205,-83.03517767,27.27959913,9,0,2,30,10,28,5,0,6,1008.522727,0.661490681,37.37235487,0.902695798,0,0.004866324,0,-0.167888187,-0.003031919,-0.29987975,0.907562122,-0.470799856,0.436762266,0.403233408
2267,2018,7,15,DRTO,Tortugas,24.71567,-82.84341,10.05839968,1,0,0,11,7,57,6,0,16,1178.977273,0.768386122,43.41164531,0.047808734,0,0,0,-0.223315064,0,-0.403900564,0.047808734,-0.627215628,-0.579406894,-0.534927659
2268,2016,6,3,DRTO,Tortugas,24.62397795,-83.09949344,23.46959925,0,0,6,24,5,53,2,0,0,589.4886364,1.573405349,88.89295756,0,0,0.014423255,-0.000605977,-0.182694562,0,-1.275581423,0.014423255,-1.458881963,-1.444458708,-1.333572181
2270,2016,6,3,DRTO,Tortugas,24.64895711,-83.102595,23.77439924,3,0,7,7,9,58,7,0,1,1075.170455,0.403036798,22.77044055,0.218663191,0,0.016901184,0,-0.226958755,0,-0.077954594,0.235564375,-0.304913349,-0.069348974,-0.064025273
2271,2018,8,25,DRTO,Tortugas,24.68799,-82.77191,10.51559966,8,2,0,4,8,21,25,0,15,1420.454545,0.970844828,54.84999029,0.55163223,0.021498776,0,0,-0.24,-0.003031919,-0.349172091,0.573131006,-0.59220401,-0.019073004,-0.01760883
2275,2018,7,18,DRTO,Tortugas,24.6617,-82.93086,17.06879945,27,2,0,1,3,57,5,0,4,1761.363636,0.742007715,41.92133984,1.880356427,0.022263862,0,0,-0.248540979,0,-0.325965478,1.902620289,-0.574506457,1.328113831,1.226158732
2278,2016,5,14,DRTO,Tortugas,24.68256,-83.01213,19.35479939,2,0,4,22,4,54,5,0,6,589.4886364,0.092330042,5.216386572,0.195695676,0,0.009744879,0,-0.221696,0,-0.003651715,0.205440555,-0.225347715,-0.01990716,-0.01837895
2278,2018,8,20,DRTO,Tortugas,24.70406,-82.86106,6.705599786,3,0,0,6,14,43,12,0,17,1107.954545,0.353922405,19.99561608,0.155920185,0,0,0,-0.232175468,-0.003031919,-0.138739515,0.155920185,-0.373946901,-0.218026716,-0.201289495
2279,2018,7,16,DRTO,Tortugas,24.71964,-82.87695,16.61159947,12,2,2,7,7,41,4,0,18,1079.545455,0.38567057,21.78929775,0.913828018,0.021879107,0.004884916,0,-0.229591054,0,-0.165285449,0.940592042,-0.394876503,0.545715539,0.503822683
2281,2018,8,28,DRTO,Tortugas,24.66235,-82.93566,22.55519928,25,0,0,23,2,2,8,0,37,767.0454545,0.710274644,40.12851095,1.944439917,0,0,0,-0.187459013,0,-0.200325289,1.944439917,-0.387784302,1.556655615,1.437156086
2282,2018,8,21,DRTO,Tortugas,24.64811,-82.85707,5.94359981,2,3,0,9,1,16,6,0,61,1079.545455,0.735049341,41.52821138,0.107242185,0.034155112,0,0,-0.218605165,-0.015159593,-0.213360989,0.141397297,-0.447125747,-0.30572845,-0.282258644
2284,2018,7,16,DRTO,Tortugas,24.70534,-82.86513,9.448799698,9,0,1,8,10,22,23,0,19,1207.386364,0.78052236,44.09730849,0.569871069,0,0.002513897,0,-0.233792396,0,-0.205495058,0.572384966,-0.439287454,0.133097512,0.122880037
2287,2018,7,18,DRTO,Tortugas,24.6762,-82.91499,11.58239963,7,0,0,0,3,36,13,0,22,1775.568182,0.68481919,38.69034971,0.525989578,0,0,0,-0.253504611,0,-0.10579848,0.525989578,-0.359303091,0.166686487,0.153890493
2288,2016,6,3,DRTO,Tortugas,24.65600688,-83.08527463,15.23999951,0,4,6,6,6,60,11,0,0,724.4318182,2.541062546,143.5628557,0,0.043028775,0.014410457,-0.000605439,-0.230567307,0,-0.633771918,0.057439232,-0.864944665,-0.807505433,-0.745515795
2288,2018,8,24,DRTO,Tortugas,24.67393,-82.88635,5.333999829,6,1,2,8,0,28,22,0,25,2187.5,2.131926366,120.4478173,0.554171366,0.010968545,0.004897862,0,-0.242444154,-0.015159593,-1.307359549,0.570037772,-1.564963296,-0.994925524,-0.918548238
2290,2018,8,28,DRTO,Tortugas,24.70131,-82.9042,14.02079955,1,0,3,33,7,48,0,0,8,610.7954545,1.286290608,72.67178575,0.058024399,0,0.007208262,0,-0.19222033,-0.003031919,-0.82794771,0.065232661,-1.023199958,-0.957967297,-0.884427177
2291,2018,8,20,DRTO,Tortugas,24.71199,-82.85766,9.143999708,4,0,2,20,12,18,21,0,21,965.9090909,0.646437993,36.5219205,0.247811509,0,0.004819277,-0.00060743,-0.187951809,-0.003031919,-0.144609186,0.252630786,-0.336200344,-0.083569558,-0.077154187
2292,2018,7,18,DRTO,Tortugas,24.63454,-82.93813,8.991599712,4,1,0,9,3,67,4,0,11,1505.681818,1.460566046,82.5178557,0.238150653,0.010904204,0,0,-0.233718295,0,-1.00046404,0.249054857,-1.234182335,-0.985127478,-0.909502357
2295,2016,5,14,DRTO,Tortugas,24.67969,-83.02558,17.22119945,15,4,1,0,9,48,8,0,8,987.2159091,0.377159739,21.30845983,0.811803182,0.043016631,0.002401065,0,-0.240106496,0,-0.00824222,0.857220878,-0.248348717,0.608872162,0.562130972
2295,2018,8,28,DRTO,Tortugas,24.71583,-82.88182,14.47799954,10,0,0,11,1,68,5,0,3,1732.954545,2.056849241,116.2061718,0.684867984,0,0,0,-0.216092749,-0.003031919,-0.414163169,0.684867984,-0.633287837,0.051580146,0.047620501
2297,2018,8,28,DRTO,Tortugas,24.70942,-82.87023,14.47799954,18,2,2,9,0,34,14,0,16,1349.431818,0.747178186,42.21345686,0.962538798,0.021498776,0.0048,0,-0.2232,-0.003031919,-0.270538854,0.988837574,-0.496770773,0.492066802,0.45429239
2298,2018,7,15,DRTO,Tortugas,24.71159,-82.86465,11.12519965,11,2,2,11,10,40,8,0,13,1875,0.978952697,55.30806196,0.685826381,0.02162795,0.00482884,0,-0.214883398,-0.003031919,-0.06598047,0.712283171,-0.283895787,0.428387384,0.395501439
2301,2018,7,18,DRTO,Tortugas,24.65616303,-82.95004603,25.90799917,11,1,0,9,10,15,2,0,52,1150.568182,0.218611877,12.35095353,0.636680086,0.010774184,0,0,-0.221309333,0,-0.009437144,0.64745427,-0.230746476,0.416707794,0.384718455
2305,2016,5,13,DRTO,Tortugas,24.70013,-83.00943,27.73679911,1.204819277,0,0,81.92771084,1.204819277,1.204819277,1.204819277,0,13.25301205,142.0454545,0.020593403,1.163469107,0.069438589,0,0,0,-0.043406377,0,-0.000949974,0.069438589,-0.04435635,0.025082239,0.023156755
2307,2018,8,21,DRTO,Tortugas,24.64905,-82.92287,8.229599737,3,0,2,8,2,67,1,0,17,1846.590909,2.395866652,135.3596978,0.164907468,0,0.004852801,-0.000611655,-0.223228831,-0.003031919,-0.218485586,0.169760269,-0.445357991,-0.275597722,-0.254440956
2308,2018,7,15,DRTO,Tortugas,24.67929,-82.89694,5.486399825,3,3,0,20,8,34,11,0,20,2215.909091,1.74214942,98.42652091,0.208523486,0.033185282,0,0,-0.20004918,0,-0.672485035,0.241708767,-0.872534215,-0.630825448,-0.582398973
2309,2016,6,2,DRTO,Tortugas,24.6767857,-83.08162767,20.11679936,4,0,19,12,8,41,6,0,0,1228.721591,1.263471022,71.38254362,0.211349254,0,0.04619711,0,-0.213965563,0,-1.00209932,0.257546364,-1.216064883,-0.958518519,-0.884936084
2310,2018,7,18,DRTO,Tortugas,24.65586,-82.92618,14.47799954,8,0,0,23,3,44,10,0,8,1846.590909,0.460154285,25.99741724,0.518231616,0,0,0,-0.1896,0,-0.187526745,0.518231616,-0.377126745,0.141104872,0.130272697
2311,2016,6,2,DRTO,Tortugas,24.70403,-83.04774,21.33599932,15,3,29,2,1,36,5,0,1,1079.545455,0.880542129,49.7481429,1.416244424,0.032440981,0.07001615,0,-0.241434999,0,-0.543510857,1.518701555,-0.784945856,0.733755699,0.677427595
2312,2018,8,20,DRTO,Tortugas,24.72466,-82.82048,21.33599932,2,0,0,35,6,40,3,0,14,1250,1.220086412,68.93143568,0.105332,0,0,0,-0.1344,0,-0.521943766,0.105332,-0.656343766,-0.551011766,-0.508712335
2315,2018,8,28,DRTO,Tortugas,24.64001,-82.9602,22.25039929,11,0,1,18,11,39,1,0,17,1235.795455,1.405699076,79.41802688,0.751614969,0,0.002404065,0,-0.199537426,-0.006063837,-0.422436623,0.754019035,-0.628037887,0.125981148,0.116309974
2316,2018,8,28,DRTO,Tortugas,24.63982,-82.96483,23.92679924,16,0,1,18,2,27,2,0,30,767.0454545,0.565960368,31.97516201,0.908513034,0,0.002402555,0,-0.213827368,0,-0.015517135,0.910915588,-0.229344503,0.681571086,0.629249029
2319,2018,7,16,DRTO,Tortugas,24.68343,-82.92562,16.15439948,15,2,1,7,5,60,6,0,4,1803.977273,1.100634349,62.1827316,0.868763817,0.021517638,0.002402106,-0.000605531,-0.225797936,0,-0.643994014,0.892683561,-0.870397481,0.022286081,0.020575249
2320,2018,8,21,DRTO,Tortugas,24.60634,-82.96397,13.10639958,4,1,1,1,6,75,2,0,9,1704.545455,1.265544605,71.49969522,0.205388124,0.011089809,0.002476005,0,-0.247600538,-0.009095756,-0.526226958,0.218953939,-0.782923252,-0.563969313,-0.520675172
2324,2018,8,21,DRTO,Tortugas,24.60725,-82.95513,12.4967996,0,0,7,11,4,73,0,0,2,1178.977273,0.429469411,24.26380856,0,0,0.017203225,0,-0.228557134,0,-0.227890568,0.017203225,-0.456447702,-0.439244477,-0.405525068
2325,2016,6,3,DRTO,Tortugas,24.66665014,-83.06764757,18.28799942,0,1,8,32,10,41,1,0,2,312.5,0.088086264,4.976625094,0,0.010781164,0.019256757,-0.001820365,-0.168496619,0,-0.00060168,0.03003792,-0.170918665,-0.140880745,-0.130065776
2328,2016,5,13,DRTO,Tortugas,24.6984,-82.99718,22.85999927,0,0,0,40,4,14,2,0,40,426.1363636,0.180438753,10.1942798,0,0,0,0,-0.144392079,0,-0.004324595,0,-0.148716674,-0.148716674,-0.137300165
2328,2018,8,24,DRTO,Tortugas,24.668606,-82.875175,5.791199815,5,4,10,7,2,45,14,0,3,2926.136364,1.544107538,87.23771399,0.30147998,0.04370087,0.024392572,0,-0.243925718,-0.024255349,-1.139199638,0.369573421,-1.407380704,-1.037807283,-0.9581381
2329,2016,5,13,DRTO,Tortugas,24.71494,-82.98818,16.61159947,2,1,2,10,4,71,4,0,6,880.6818182,0.552317731,31.20439157,0.137095174,0.010908944,0.004871248,0,-0.233819884,0,-0.333315871,0.152875366,-0.567135755,-0.41426039,-0.38245893
2331,2018,8,24,DRTO,Tortugas,24.67445,-82.87765,8.534399727,0,1,3,8,8,56,8,0,12,2883.522727,0.750729694,42.41410701,0,0.010749639,0.007200168,0,-0.240005604,-0.003031919,-0.248360945,0.017949807,-0.491398467,-0.47344866,-0.437103504
2332,2018,8,21,DRTO,Tortugas,24.60759,-82.93583,14.32559954,16,1,8,6,10,37,7,0,8,1250,0.653458666,36.91856869,0.955729996,0.011579585,0.020682856,-0.000651725,-0.255950337,-0.024255349,-0.146401366,0.987992437,-0.427258777,0.56073366,0.51768791
2333,2016,5,14,DRTO,Tortugas,24.66155,-83.0244,18.13559942,4,1,1,45,4,34,3,0,8,801.875,0.478169965,27.01525224,0.271665244,0.010759735,0.00240231,0,-0.240231026,0,-0.234386731,0.28482729,-0.474617757,-0.189790467,-0.175220853
2334,2016,6,4,DRTO,Tortugas,24.65450342,-83.03464081,16.45919947,14,1,3,5,15,41,16,0,0,1797.357955,1.553823296,87.7866269,0.898750427,0.011404387,0.007638722,-0.000641865,-0.236800373,0,-0.929316605,0.917793535,-1.166758843,-0.248965308,-0.229853029
2337,2018,8,27,DRTO,Tortugas,24.59526,-82.88601,5.63879982,4,2,4,28,5,44,6,0,5,1093.75,0.77589836,43.83606552,0.414920043,0.021522335,0.00961052,0,-0.18980777,-0.030319186,-0.267256841,0.446052898,-0.487383797,-0.041330899,-0.038158057
2339,2016,6,2,DRTO,Tortugas,24.69092,-83.05819,22.0979993,34,1,15,5,7,28,6,0,0,838.0681818,1.224968515,69.20726076,3.329890918,0.010813013,0.036213082,-0.000608581,-0.229349521,0,-0.346519537,3.376917013,-0.576477639,2.800439374,2.5854585
