REGION,SUB_REGION,SUB_REGION_2,HABITAT_TYPE,YEAR,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,parrotfish_Density,parrotfish_Biomass,hardCoral_PrctCvr,cca_PrctCvr,hydrocoral_PrctCvr,microbioerosion_PrctCvr,macrobioerosion_PrctCvr,hardCoral_G,cca_G,hydrocoral_G,microbioerosion_G,macrobioerosion_G,urchin_G,parrotfish_G,grossP_G,grossE_G,net_G,budget_State,RAP
DRTO,DRTO,DRTO,Bank,2018,2076,24.71168,-83.02719,30.02279904,440.3409091,12.36072483,6,6,0,83,,0.502040015,0.014437311,0,0.16843529,0,0,0.032126257,0.516477325,0.200561547,0.315915779,Stasis,0.291663924
DRTO,DRTO,DRTO,Bank,2018,2119,24.67235,-83.06731,18.74519941,1022.727273,16.50380255,7,3,3,76,,0.406122178,0.007264101,0.032535265,0.191287986,0.001220772,0.003031919,0.009256888,0.445921544,0.204797565,0.24112398,Stasis,0.222613655
DRTO,DRTO,DRTO,Bank,2018,2129,24.67079,-83.06887,18.44039941,1122.159091,13.54701343,7,16,0,63,,0.424689707,0.038670278,0,0.23202167,0.000609258,0,0.006195204,0.463359986,0.238826132,0.224533853,Stasis,0.207297099
DRTO,DRTO,DRTO,Bank,2018,2106,24.70845,-82.98426,21.33599932,1178.977273,37.56555735,7,4,1,78,,0.449961687,0.010292257,0.011524528,0.254733369,0.00389176,0,0.007100863,0.471778472,0.265725992,0.206052481,Stasis,0.190234484
DRTO,DRTO,DRTO,Bank,2018,2074,24.71924,-82.98492,18.28799942,1448.863636,49.11237557,12,2,0,76,,0.702790087,0.004841057,0,0.225109141,0,0,0.304885404,0.707631144,0.529994545,0.177636599,Stasis,0.163999999
DRTO,DRTO,DRTO,Bank,2018,2127,24.67831,-83.06504,19.50719938,980.1136364,59.85457629,7,2,4,62,,0.442809242,0.004844427,0.043395519,0.2349547,0,0,0.147599484,0.491049188,0.382554184,0.108495004,Stasis,0.100166186
DRTO,DRTO,DRTO,Bank,2018,2092,24.67935,-83.06744,19.96439937,1491.477273,24.89741596,5,4,1,79,,0.39814721,0.009649283,0.010804571,0.166450124,0,0,0.193107879,0.418601064,0.359558003,0.059043061,Stasis,0.054510512
DRTO,DRTO,DRTO,Bank,2018,2606,24.6954,-82.98131,26.82239914,511.3636364,16.62274684,5,0,0,74,,0.325645592,0,0,0.2112,0,0,0.073262808,0.325645592,0.284462808,0.041182783,Stasis,0.038021311
DRTO,DRTO,DRTO,Bank,2018,2122,24.70992,-82.9819,28.1939991,582.3863636,14.9976663,4,4,0,78,,0.277641625,0.009725763,0,0.184789501,0,0,0.074740457,0.287367388,0.259529957,0.027837431,Stasis,0.025700439
DRTO,DRTO,DRTO,Bank,2018,2047,24.63935,-83.02288,24.68879921,596.5909091,12.41126872,5,0,1,83,,0.265289146,0,0.010759087,0.175358085,0,0,0.073210901,0.276048233,0.248568986,0.027479248,Stasis,0.025369753
DRTO,DRTO,DRTO,Bank,2018,2141,24.69705,-83.0024,24.07919923,781.25,25.00640054,7,2,0,79,,0.408852767,0.004821247,0,0.231419858,0,0,0.16876824,0.413674014,0.400188098,0.013485916,Stasis,0.012450645
DRTO,DRTO,DRTO,Bank,2018,2561,24.72012,-82.98758,19.20239939,1875,70.61370515,13,1,1,79,,0.985662953,0.002413153,0.010808297,0.2256,0,0,0.7749878,0.998884403,1.0005878,-0.001703397,Stasis,-0.001572633
DRTO,DRTO,DRTO,Bank,2018,2006,24.63453,-83.10352,26.06039917,980.1136364,48.67861026,8,5,0,72,,0.495394219,0.012016557,0,0.216298024,0.002423339,0,0.328614869,0.507410775,0.547336231,-0.039925456,Stasis,-0.036860505
DRTO,DRTO,DRTO,Bank,2018,2014,24.63819,-83.06826,16.45919947,227.2727273,2.276099723,0,0,1,96,,0,0,0.010756712,0.124885036,0.000605412,0.003031919,0.000949974,0.010756712,0.12947234,-0.118715628,Stasis,-0.109602205
DRTO,DRTO,DRTO,Bank,2018,2033,24.61077,-83.03641,26.36519916,880.6818182,8.896412763,2,0,0,83,,0.08197964,0,0,0.204235434,0.001211396,0,0.0062357,0.08197964,0.21168253,-0.12970289,Stasis,-0.119746009
DRTO,DRTO,DRTO,Bank,2018,2073,24.70249,-83.03658,24.68879921,1093.75,61.61858714,12,13,0,59,,0.585274782,0.031268405,0,0.199636742,0,0.009095756,0.545320846,0.616543188,0.754053344,-0.137510156,Stasis,-0.126953936
DRTO,DRTO,DRTO,Bank,2018,2044,24.62884,-83.02582,20.11679936,1789.772727,11.95392842,0,0,0,98,,0,0,0,0.151482278,0,0,0.011598629,0,0.163080906,-0.163080906,Stasis,-0.150561701
DRTO,DRTO,DRTO,Bank,2018,2087,24.66427,-83.01035,20.72639934,1406.25,29.83441583,2,2,0,75,,0.110772899,0.004806466,0,0.218694185,0,0,0.116058155,0.115579365,0.33475234,-0.219172975,Stasis,-0.202347759
DRTO,DRTO,DRTO,Bank,2018,2140,24.69919,-83.00007,20.87879934,1079.545455,66.94564464,8,2,1,69,,0.526766116,0.004993813,0.011183424,0.249690653,0,0,0.525265018,0.542943352,0.774955672,-0.232012319,Stasis,-0.214201467
DRTO,DRTO,DRTO,Bank,2018,2008,24.61273,-83.09866,24.68879921,1264.204545,31.63328141,4,1,0,81,,0.246273792,0.002405469,0,0.240546883,0,0,0.271381632,0.248679261,0.511928515,-0.263249254,Stasis,-0.243040441
DRTO,DRTO,DRTO,Bank,2018,2079,24.64686,-83.07667,12.6491996,994.3181818,66.08904435,0,0,7,59,,0,0,0.075284101,0.240122431,0,0,0.116027592,0.075284101,0.356150023,-0.280865922,Stasis,-0.259304733
DRTO,DRTO,DRTO,Bank,2018,2026,24.63196,-83.03745,14.93519952,2855.113636,33.20003065,1,1,1,89,,0.058670557,0.002429511,0.010881566,0.206508445,0,0.006063837,0.17461098,0.071981634,0.387183263,-0.315201629,Stasis,-0.291004597
DRTO,DRTO,DRTO,Bank,2018,2062,24.70194,-83.02931,28.0415991,1661.931818,55.76343249,5,0,1,89,,0.283821407,0,0.010794005,0.130137923,0,0,0.617570276,0.294615411,0.747708199,-0.453092788,Stasis,-0.418310288
DRTO,DRTO,DRTO,Bank,2018,2004,24.63611,-83.04633,16.15439948,1832.386364,48.45928167,1,10,2,74,,0.058385795,0.024177193,0.021657503,0.207923862,0,0,0.430175246,0.104220491,0.638099108,-0.533878617,Erosion,-0.492894444
DRTO,DRTO,DRTO,Bank,2018,2002,24.64455,-83.07517,15.6971995,752.8409091,32.87417198,1,8,1,80,,0.068363919,0.019432782,0.010879714,0.240480673,0,0,0.401637937,0.098676414,0.64211861,-0.543442196,Erosion,-0.501723857
DRTO,DRTO,DRTO,Bank,2018,2131,24.66044,-83.07842,17.22119945,1491.477273,45.17875164,2,0,4,78,,0.127479531,0,0.045718483,0.25263558,0,0,0.477989032,0.173198014,0.730624612,-0.557426599,Erosion,-0.514634722
DRTO,DRTO,DRTO,Bank,2018,2058,24.71938,-82.98569,18.13559942,965.9090909,56.63257441,6,5,3,77,,0.329890582,0.012202771,0.03279308,0.234293205,0,0,0.702141155,0.374886434,0.93643436,-0.561547927,Erosion,-0.518439669
DRTO,DRTO,DRTO,Bank,2018,2093,24.64863,-83.07517,17.67839943,639.2045455,51.88868384,3,9,2,68,,0.170456426,0.02161421,0.02151292,0.232953155,0.001210796,0,0.557587867,0.213583556,0.791751818,-0.578168262,Erosion,-0.533784113
DRTO,DRTO,DRTO,Bank,2018,2003,24.60941,-83.09611,24.07919923,568.1818182,28.29023977,0,1,0,93,,0,0.002403795,0,0.2067264,0.001211913,0.003031919,0.407220415,0.002403795,0.618190647,-0.615786852,Erosion,-0.568514843
DRTO,DRTO,DRTO,Bank,2018,2085,24.66307,-83.06039,16.00199949,1008.522727,64.59950573,3,2,2,79,,0.131433125,0.004923615,0.022052436,0.246180738,0,0,0.775493848,0.158409175,1.021674586,-0.863265411,Erosion,-0.796995256
DRTO,DRTO,DRTO,Bank,2018,2036,24.63184,-83.10139,22.0979993,852.2727273,49.70360008,0,7,0,90,,0,0.016829302,0,0.201951628,0,0,0.685374787,0.016829302,0.887326415,-0.870497113,Erosion,-0.803671803
DRTO,DRTO,DRTO,Bank,2018,2041,24.6337,-83.0702,16.30679948,1207.386364,60.4741286,0,11,1,79,,0,0.026446296,0.010768238,0.192336697,0,0.003031919,0.893180368,0.037214534,1.088548984,-1.051334449,Erosion,-0.970626828
DRTO,DRTO,DRTO,Bank,2018,2112,24.65976,-83.02388,16.15439948,1463.068182,108.9550812,5,1,3,60,,0.23829694,0.002531924,0.034020795,0.240532802,0,0,1.250715709,0.274849659,1.491248511,-1.216398852,Erosion,-1.123019759
DRTO,DRTO,DRTO,Forereef,2018,2777,24.66252,-82.92735,17.37359944,1590.909091,22.26843795,36,0,0,52,,2.763475601,0,0,0.20162197,0,0,0.021099872,2.763475601,0.222721843,2.540753759,Growth,2.345708128
DRTO,DRTO,DRTO,Forereef,2018,2260,24.6201,-82.86237,14.78279953,1818.181818,28.06299503,35,3,0,34,,2.419033308,0.007882093,0,0.26273645,0,0,0.048994934,2.426915402,0.311731384,2.115184018,Growth,1.95280803
DRTO,DRTO,DRTO,Forereef,2018,2281,24.66235,-82.93566,22.55519928,767.0454545,40.12851095,25,0,0,62,,1.944439917,0,0,0.187459013,0,0,0.200325289,1.944439917,0.387784302,1.556655615,Growth,1.437156086
DRTO,DRTO,DRTO,Forereef,2018,2275,24.6617,-82.93086,17.06879945,1761.363636,41.92133984,27,0,2,62,,1.880356427,0,0.022263862,0.248540979,0,0,0.325965478,1.902620289,0.574506457,1.328113831,Growth,1.226158732
DRTO,DRTO,DRTO,Forereef,2018,2173,24.57588,-82.9232,10.97279965,184.6590909,10.98069504,3,5,0,78,,1.522383503,0.012006835,0,0.170497063,0.002421378,0.003031919,0.079897425,1.534390338,0.255847785,1.278542554,Growth,1.180392886
DRTO,DRTO,DRTO,Forereef,2018,2356,24.61198,-82.93323,12.95399959,1107.954545,48.65681922,36,0,5,35,,2.112735885,0,0.056296052,0.246355076,0,0,0.688266963,2.169031937,0.934622039,1.234409898,Growth,1.139648154
DRTO,DRTO,DRTO,Forereef,2018,2349,24.63609,-82.95874,16.15439948,1420.454545,39.46298414,22,0,0,58,,1.316129039,0,0,0.246239293,0,0,0.113389987,1.316129039,0.359629279,0.956499759,Growth,0.883072297
DRTO,DRTO,DRTO,Forereef,2018,2231,24.59838,-82.95029,16.45919947,610.7954545,9.071202098,18,0,1,52,,1.1425491,0,0.010751722,0.240052106,0,0.003031919,0.001726554,1.153300822,0.244810578,0.908490243,Growth,0.83874832
DRTO,DRTO,DRTO,Forereef,2018,2159,24.72226,-82.82856,16.15439948,1406.25,51.44445549,27,1,0,65,,1.625165398,0.0024,0,0.24,0,0,0.487267899,1.627565398,0.727267899,0.900297499,Growth,0.831184507
DRTO,DRTO,DRTO,Forereef,2018,2316,24.63982,-82.96483,23.92679924,767.0454545,31.97516201,16,1,0,75,,0.908513034,0.002402555,0,0.213827368,0,0,0.015517135,0.910915588,0.229344503,0.681571086,Growth,0.629249029
DRTO,DRTO,DRTO,Forereef,2018,2350,24.60692,-82.93263,13.56359957,1562.5,38.01447213,10,0,0,86,,1.052280934,0,0,0.173270693,0,0,0.235412188,1.052280934,0.408682881,0.643598053,Growth,0.594191066
DRTO,DRTO,DRTO,Forereef,2018,2172,24.57586,-82.90272,15.6971995,1974.431818,25.08214731,11,0,0,61,,0.859507671,0,0,0.22610261,0,0,0.069843652,0.859507671,0.295946263,0.563561408,Growth,0.520298581
DRTO,DRTO,DRTO,Forereef,2018,2332,24.60759,-82.93583,14.32559954,1250,36.91856869,16,8,1,51,,0.955729996,0.020682856,0.011579585,0.255950337,0.000651725,0.024255349,0.146401366,0.987992437,0.427258777,0.56073366,Growth,0.51768791
DRTO,DRTO,DRTO,Forereef,2018,2279,24.71964,-82.87695,16.61159947,1079.545455,21.78929775,12,2,2,66,,0.913828018,0.004884916,0.021879107,0.229591054,0,0,0.165285449,0.940592042,0.394876503,0.545715539,Growth,0.503822683
DRTO,DRTO,DRTO,Forereef,2018,2815,24.6062,-82.94888,14.47799954,1335.227273,53.31964724,23,2,1,53,,1.351432604,0.004804077,0.010758518,0.237801808,0,0.012127674,0.572957227,1.3669952,0.822886709,0.544108491,Growth,0.502339003
DRTO,DRTO,DRTO,Forereef,2018,2662,24.706853,-82.77395,17.83079943,1164.772727,40.04562219,15,3,0,71,,0.881170451,0.0072,0,0.2208,0.000605,0,0.156997803,0.888370451,0.378402803,0.509967649,Growth,0.470819045
DRTO,DRTO,DRTO,Forereef,2018,2297,24.70942,-82.87023,14.47799954,1349.431818,42.21345686,18,2,2,59,,0.962538798,0.0048,0.021498776,0.2232,0,0.003031919,0.270538854,0.988837574,0.496770773,0.492066802,Stasis,0.45429239
DRTO,DRTO,DRTO,Forereef,2018,2264,24.61679,-82.86564,20.42159935,369.3181818,5.827695459,9,0,0,80,,0.556868669,0,0,0.072661056,0,0.012127674,0.002198691,0.556868669,0.086987421,0.469881247,Stasis,0.43380995
DRTO,DRTO,DRTO,Forereef,2018,2165,24.62478,-82.83515,5.181599834,1079.545455,26.68024975,2,2,4,52,,0.827906524,0.005001632,0.044803737,0.250081606,0,0,0.157948514,0.877711893,0.408030121,0.469681773,Stasis,0.433625789
DRTO,DRTO,DRTO,Forereef,2018,2298,24.71159,-82.86465,11.12519965,1875,55.30806196,11,2,2,64,,0.685826381,0.00482884,0.02162795,0.214883398,0,0.003031919,0.06598047,0.712283171,0.283895787,0.428387384,Stasis,0.395501439
DRTO,DRTO,DRTO,Forereef,2018,2301,24.65616303,-82.95004603,25.90799917,1150.568182,12.35095353,11,0,1,76,,0.636680086,0,0.010774184,0.221309333,0,0,0.009437144,0.64745427,0.230746476,0.416707794,Stasis,0.384718455
DRTO,DRTO,DRTO,Forereef,2018,2153,24.73097,-82.79692,17.52599944,1931.818182,74.48107615,7,8,0,75,,0.612161572,0.019212168,0,0.216136887,0,0,0.051661289,0.63137374,0.267798176,0.363575564,Stasis,0.335665018
DRTO,DRTO,DRTO,Forereef,2018,2755,24.72138,-82.79869,14.17319955,1065.340909,52.14857621,9,7,1,77,,0.854383016,0.016804842,0.010752486,0.204058795,0.000605174,0,0.504599327,0.881940344,0.709263297,0.172677047,Stasis,0.159421176
DRTO,DRTO,DRTO,Forereef,2018,2287,24.6762,-82.91499,11.58239963,1775.568182,38.69034971,7,0,0,58,,0.525989578,0,0,0.253504611,0,0,0.10579848,0.525989578,0.359303091,0.166686487,Stasis,0.153890493
DRTO,DRTO,DRTO,Forereef,2018,2310,24.65586,-82.92618,14.47799954,1846.590909,25.99741724,8,0,0,75,,0.518231616,0,0,0.1896,0,0,0.187526745,0.518231616,0.377126745,0.141104872,Stasis,0.130272697
DRTO,DRTO,DRTO,Forereef,2018,2284,24.70534,-82.86513,9.448799698,1207.386364,44.09730849,9,1,0,49,,0.569871069,0.002513897,0,0.233792396,0,0,0.205495058,0.572384966,0.439287454,0.133097512,Stasis,0.122880037
DRTO,DRTO,DRTO,Forereef,2018,2315,24.64001,-82.9602,22.25039929,1235.795455,79.41802688,11,1,0,74,,0.751614969,0.002404065,0,0.199537426,0,0.006063837,0.422436623,0.754019035,0.628037887,0.125981148,Stasis,0.116309974
DRTO,DRTO,DRTO,Forereef,2018,2251,24.58765,-82.96849,16.30679948,2144.886364,31.10792581,7,0,3,69,,0.418764949,0,0.032352669,0.223923314,0.000606961,0.006063837,0.117765563,0.451117618,0.348359675,0.102757943,Stasis,0.094869541
DRTO,DRTO,DRTO,Forereef,2018,2226,24.58221,-82.97905,18.74519941,411.9318182,2.197579325,4,0,0,74,,0.24161068,0,0,0.144049073,0,0.003031919,0,0.24161068,0.147080992,0.094529688,Stasis,0.087272943
DRTO,DRTO,DRTO,Forereef,2018,2703,24.71418,-82.77647,21.03119933,568.1818182,20.42300567,8,3,0,75,,0.470420089,0.0072,0,0.2112,0,0,0.186422246,0.477620089,0.397622246,0.079997843,Stasis,0.073856662
DRTO,DRTO,DRTO,Forereef,2018,2155,24.57364,-82.92619,13.86839956,2755.681818,74.98318051,14,2,2,51,,0.8710687,0.004902119,0.021956157,0.245105934,0,0,0.580823668,0.897926975,0.825929602,0.071997373,Stasis,0.066470362
DRTO,DRTO,DRTO,Forereef,2018,2196,24.68704,-82.77881,4.876799844,198.8636364,1.067944084,6,1,0,88,,0.300398679,0.002419212,0,0.239502014,0,0.003031919,0,0.302817891,0.242533933,0.060283959,Stasis,0.05565615
DRTO,DRTO,DRTO,Forereef,2018,2295,24.71583,-82.88182,14.47799954,1732.954545,116.2061718,10,0,0,82,,0.684867984,0,0,0.216092749,0,0.003031919,0.414163169,0.684867984,0.633287837,0.051580146,Stasis,0.047620501
DRTO,DRTO,DRTO,Forereef,2018,2194,24.7317,-82.78209,22.25039929,568.1818182,15.76633593,7,0,0,86,,0.398222889,0,0,0.2328,0,0,0.135429281,0.398222889,0.368229281,0.029993608,Stasis,0.027691094
DRTO,DRTO,DRTO,Forereef,2018,2319,24.68343,-82.92562,16.15439948,1803.977273,62.1827316,15,1,2,71,,0.868763817,0.002402106,0.021517638,0.225797936,0.000605531,0,0.643994014,0.892683561,0.870397481,0.022286081,Stasis,0.020575249
DRTO,DRTO,DRTO,Forereef,2018,2706,24.56737,-82.94956,19.35479939,1349.431818,43.26930205,6,1,2,67,,0.541999106,0.002407214,0.021563394,0.235906927,0,0,0.32615713,0.565969713,0.562064057,0.003905656,Stasis,0.003605831
DRTO,DRTO,DRTO,Forereef,2018,2271,24.68799,-82.77191,10.51559966,1420.454545,54.84999029,8,0,2,40,,0.55163223,0,0.021498776,0.24,0,0.003031919,0.349172091,0.573131006,0.59220401,-0.019073004,Stasis,-0.01760883
DRTO,DRTO,DRTO,Forereef,2018,2337,24.59526,-82.88601,5.63879982,1093.75,43.83606552,4,4,2,77,,0.414920043,0.00961052,0.021522335,0.18980777,0,0.030319186,0.267256841,0.446052898,0.487383797,-0.041330899,Stasis,-0.038158057
DRTO,DRTO,DRTO,Forereef,2018,2259,24.58351,-82.96638,12.4967996,1534.090909,112.5232877,4,0,3,63,,0.213222279,0,0.032280706,0.233034919,0,0,0.069710503,0.245502985,0.302745422,-0.057242437,Stasis,-0.052848116
DRTO,DRTO,DRTO,Forereef,2018,2175,24.560667,-82.915026,12.80159959,1022.727273,21.51711132,3,4,1,65,,0.194739616,0.0096,0.010749388,0.24,0,0,0.047300337,0.215089004,0.287300337,-0.072211333,Stasis,-0.066667897
DRTO,DRTO,DRTO,Forereef,2018,2291,24.71199,-82.85766,9.143999708,965.9090909,36.5219205,4,2,0,59,,0.247811509,0.004819277,0,0.187951809,0.00060743,0.003031919,0.144609186,0.252630786,0.336200344,-0.083569558,Stasis,-0.077154187
DRTO,DRTO,DRTO,Forereef,2018,2342,24.64871,-82.92396,9.143999708,1789.772727,34.45268753,5,2,0,79,,0.216252841,0.004813411,0,0.226230314,0,0,0.097956464,0.221066252,0.324186778,-0.103120525,Stasis,-0.095204288
DRTO,DRTO,DRTO,Forereef,2018,2191,24.73051,-82.79893,16.30679948,1321.022727,43.38094,7,0,0,86,,0.370635944,0,0,0.241248732,0,0,0.235702818,0.370635944,0.47695155,-0.106315606,Stasis,-0.098154093
DRTO,DRTO,DRTO,Forereef,2018,2341,24.59551,-82.88401,7.010399776,1107.954545,32.2008703,3,1,1,63,,0.254007735,0.002403037,0.010762989,0.21867634,0,0.003031919,0.154501868,0.267173761,0.376210126,-0.109036365,Stasis,-0.100665988
DRTO,DRTO,DRTO,Forereef,2018,2254,24.568373,-82.947721,18.7451994,1292.613636,31.43360735,4,2,0,73,,0.207020243,0.004820234,0,0.241011717,0.004252853,0,0.093525522,0.211840478,0.338790092,-0.126949614,Stasis,-0.117204094
DRTO,DRTO,DRTO,Forereef,2018,2168,24.70755,-82.79465,7.162799771,255.6818182,1.379984041,1,5,1,82,,0.052789103,0.012028049,0.010774514,0.204476834,0.001819242,0.003031919,0,0.075591665,0.209327995,-0.133736329,Stasis,-0.123469814
DRTO,DRTO,DRTO,Forereef,2018,2250,24.58439,-82.96993,12.95399959,994.3181818,19.09640707,1,0,1,83,,0.064759806,0,0.010775584,0.211803023,0,0,0.004231412,0.07553539,0.216034435,-0.140499044,Stasis,-0.129713377
DRTO,DRTO,DRTO,Forereef,2018,2246,24.63071,-82.81331,8.077199742,582.3863636,4.719960736,1,3,4,77,,0.047811472,0.007204124,0.043022182,0.218525106,0,0.02122343,0.001512411,0.098037779,0.241260946,-0.143223168,Stasis,-0.132228378
DRTO,DRTO,DRTO,Forereef,2018,2685,24.72252,-82.81532,16.61159947,1562.5,64.42362118,9,5,0,79,,0.51846253,0.012021967,0,0.216395415,0,0,0.471461001,0.530484498,0.687856416,-0.157371918,Stasis,-0.145290974
DRTO,DRTO,DRTO,Forereef,2018,2666,24.64725,-82.7927,9.601199693,596.5909091,29.05685856,1,5,0,79,,0.067768656,0.012039735,0,0.223939063,0,0,0.026783186,0.079808391,0.25072225,-0.170913859,Stasis,-0.157793343
DRTO,DRTO,DRTO,Forereef,2018,2200,24.70144,-82.77231,19.35479939,937.5,39.62410629,5,0,1,72,,0.29315226,0,0.010749388,0.228,0,0.003031919,0.249795049,0.303901648,0.480826967,-0.176925319,Stasis,-0.163343322
DRTO,DRTO,DRTO,Forereef,2018,2192,24.72239,-82.7893,14.78279953,1434.659091,84.39808397,16,2,0,69,,1.105800942,0.004803968,0,0.218580563,0.001816501,0.003031919,1.067420106,1.110604911,1.290849088,-0.180244177,Stasis,-0.166407402
DRTO,DRTO,DRTO,Forereef,2018,2171,24.7109,-82.84072,4.876799844,1328.125,19.79942899,2,1,0,84,,0.11394475,0.002404027,0,0.240402681,0,0.003031919,0.057835768,0.116348776,0.301270368,-0.184921591,Stasis,-0.170725745
DRTO,DRTO,DRTO,Forereef,2018,2769,24.70512,-82.78852,8.229599737,795.4545455,12.49719659,0,3,1,85,,0,0.007205396,0.010757443,0.201751076,0,0,0.005447536,0.017962839,0.207198612,-0.189235773,Stasis,-0.174708741
DRTO,DRTO,DRTO,Forereef,2018,2278,24.70406,-82.86106,6.705599786,1107.954545,19.99561608,3,0,0,66,,0.155920185,0,0,0.232175468,0,0.003031919,0.138739515,0.155920185,0.373946901,-0.218026716,Stasis,-0.201289495
DRTO,DRTO,DRTO,Forereef,2018,2238,24.63762,-82.8067,4.267199863,1136.363636,116.5609546,1,2,1,81,,0.067673934,0.004809163,0.010769907,0.185152758,0,0.030319186,0.118288515,0.083253004,0.333760458,-0.250507455,Stasis,-0.23127679
DRTO,DRTO,DRTO,Forereef,2018,2149,24.72209,-82.82615,15.08759952,1335.227273,67.09947544,9,2,0,80,,0.663284081,0.0048,0,0.2208,0.000605,0,0.700902873,0.668084081,0.922307873,-0.254223792,Stasis,-0.234707835
DRTO,DRTO,DRTO,Forereef,2018,2212,24.70959,-82.78907,16.76399946,880.6818182,29.04364515,3,4,1,83,,0.168191832,0.009611242,0.010761976,0.235475433,0,0,0.215128038,0.18856505,0.45060347,-0.26203842,Stasis,-0.241922559
DRTO,DRTO,DRTO,Forereef,2018,2802,24.71069,-82.9112,20.57399935,1576.704545,89.03403916,13,1,0,76,,0.818759098,0.0024,0,0.2328,0,0,0.862670838,0.821159098,1.095470838,-0.27431174,Stasis,-0.253253695
DRTO,DRTO,DRTO,Forereef,2018,2307,24.64905,-82.92287,8.229599737,1846.590909,135.3596978,3,2,0,92,,0.164907468,0.004852801,0,0.223228831,0.000611655,0.003031919,0.218485586,0.169760269,0.445357991,-0.275597722,Stasis,-0.254440956
DRTO,DRTO,DRTO,Forereef,2018,2791,24.69874,-82.90954,14.17319955,951.7045455,23.04617959,0,3,0,84,,0,0.007207686,0,0.235451083,0,0,0.070482449,0.007207686,0.305933533,-0.298725847,Stasis,-0.275793608
DRTO,DRTO,DRTO,Forereef,2018,2189,24.58264,-82.89167,10.05839968,1349.431818,43.86308848,4,2,0,56,,0.24858961,0.004834409,0,0.210296799,0,0,0.420163119,0.253424019,0.630459918,-0.377035899,Stasis,-0.348092045
DRTO,DRTO,DRTO,Forereef,2018,2324,24.60725,-82.95513,12.4967996,1178.977273,24.26380856,0,7,0,86,,0,0.017203225,0,0.228557134,0,0,0.227890568,0.017203225,0.456447702,-0.439244477,Stasis,-0.405525068
DRTO,DRTO,DRTO,Forereef,2018,2177,24.5668,-82.92746,12.19199961,1107.954545,27.01287993,1,0,2,47,,0.067766953,0,0.021569421,0.221525549,0,0,0.308559876,0.089336374,0.530085425,-0.440749051,Stasis,-0.40691414
DRTO,DRTO,DRTO,Forereef,2018,2312,24.72466,-82.82048,21.33599932,1250,68.93143568,2,0,0,89,,0.105332,0,0,0.1344,0,0,0.521943766,0.105332,0.656343766,-0.551011766,Erosion,-0.508712335
DRTO,DRTO,DRTO,Forereef,2018,2320,24.60634,-82.96397,13.10639958,1704.545455,71.49969522,4,1,1,85,,0.205388124,0.002476005,0.011089809,0.247600538,0,0.009095756,0.526226958,0.218953939,0.782923252,-0.563969313,Erosion,-0.520675172
DRTO,DRTO,DRTO,Forereef,2018,2267,24.71567,-82.84341,10.05839968,1178.977273,43.41164531,1,0,0,84,,0.047808734,0,0,0.223315064,0,0,0.403900564,0.047808734,0.627215628,-0.579406894,Erosion,-0.534927659
DRTO,DRTO,DRTO,Forereef,2018,2688,24.73305,-82.78907,17.98319942,923.2954545,81.56085566,9,8,0,74,,0.619475117,0.0192,0,0.228,0,0,1.037203107,0.638675117,1.265203107,-0.626527989,Erosion,-0.578431417
DRTO,DRTO,DRTO,Forereef,2018,2308,24.67929,-82.89694,5.486399825,2215.909091,98.42652091,3,0,3,74,,0.208523486,0,0.033185282,0.20004918,0,0,0.672485035,0.241708767,0.872534215,-0.630825448,Erosion,-0.582398973
DRTO,DRTO,DRTO,Forereef,2018,2193,24.72085,-82.81997,13.25879958,852.2727273,54.59043068,3,0,0,83,,0.1634349,0,0,0.204181164,0,0,0.717988335,0.1634349,0.922169498,-0.758734599,Erosion,-0.700488943
DRTO,DRTO,DRTO,Forereef,2018,2227,24.71707,-82.79037,11.27759964,838.0681818,114.2102854,0,2,2,75,,0,0.004868396,0.021805115,0.240985599,0,0,0.699159781,0.026673511,0.940145379,-0.913471868,Erosion,-0.843347522
DRTO,DRTO,DRTO,Forereef,2018,2290,24.70131,-82.9042,14.02079955,610.7954545,72.67178575,1,3,0,89,,0.058024399,0.007208262,0,0.19222033,0,0.003031919,0.82794771,0.065232661,1.023199958,-0.957967297,Erosion,-0.884427177
